customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,has_tech_support,has_online_security,num_support_tickets,avg_monthly_usage,churn
CUST-2644,19,45.55,865.4499999999999,Two Year,Electronic check,0,1,0,104,0
CUST-2645,42,27.69,1162.98,Two Year,Credit card,1,1,0,112,0
CUST-2646,16,88.61,1417.76,Month-to-month,Mailed check,1,0,1,93,0
CUST-2647,58,53.85,3123.3,Two Year,Electronic check,1,1,1,100,0
CUST-2648,18,81.91,1474.3799999999999,One Year,Electronic check,0,0,5,110,1
CUST-2649,34,46.41,1577.9399999999998,One Year,Bank transfer,1,0,0,106,0
CUST-2650,47,59.4,2791.7999999999997,Two Year,Bank transfer,0,1,4,99,1
CUST-2651,15,33.52,502.80000000000007,Month-to-month,Mailed check,1,0,0,98,0
CUST-2652,37,44.54,1647.98,One Year,Bank transfer,1,1,2,137,0
CUST-2653,13,48.02,624.26,Month-to-month,Credit card,0,1,2,127,0
CUST-2654,44,110.65,4868.6,Month-to-month,Mailed check,1,0,2,100,0
CUST-2655,31,56.82,1761.42,Month-to-month,Bank transfer,0,0,2,101,0
CUST-2656,12,83.92,1007.04,Month-to-month,Credit card,1,1,0,140,1
CUST-2657,42,22.07,926.94,Month-to-month,Bank transfer,1,0,1,96,0
CUST-2658,72,30.92,2226.2400000000002,Month-to-month,Credit card,1,0,2,81,0
CUST-2659,3,99.81,299.43,Month-to-month,Electronic check,0,0,0,153,1
CUST-2660,30,27.57,827.1,Month-to-month,Bank transfer,0,1,2,104,0
CUST-2661,72,58.48,4210.5599999999995,Month-to-month,Electronic check,1,0,5,80,1
CUST-2662,56,101.86,5704.16,Month-to-month,Mailed check,1,0,4,87,0
CUST-2663,52,38.89,2022.28,One Year,Bank transfer,0,0,0,111,1
CUST-2664,50,42.71,2135.5,One Year,Electronic check,1,0,0,132,1
CUST-2665,37,69.34,2565.58,Month-to-month,Electronic check,0,1,2,88,0
CUST-2666,34,116.06,3946.04,One Year,Mailed check,0,1,2,79,0
CUST-2667,59,25.3,1492.7,Month-to-month,Electronic check,0,1,0,131,0
CUST-2668,65,52.05,3383.25,One Year,Electronic check,0,1,3,104,0
CUST-2669,22,83.77,1842.9399999999998,One Year,Bank transfer,0,1,2,98,1
CUST-2670,39,114.53,4466.67,One Year,Electronic check,0,1,4,122,0
CUST-2671,7,29.2,204.4,Month-to-month,Credit card,0,0,6,62,1
CUST-2672,22,91.36,2009.92,One Year,Bank transfer,0,1,2,108,0
CUST-2673,59,43.71,2578.89,One Year,Electronic check,0,0,1,134,0
CUST-2674,30,90.69,2720.7,One Year,Credit card,0,0,2,27,1
CUST-2675,67,32.35,2167.4500000000003,Month-to-month,Credit card,0,1,2,101,0
CUST-2676,51,33.25,1695.75,One Year,Electronic check,0,0,2,139,1
CUST-2677,7,97.46,682.2199999999999,One Year,Mailed check,1,1,0,122,0
CUST-2678,35,98.76,3456.6000000000004,Month-to-month,Bank transfer,0,1,2,79,0
CUST-2679,67,115.1,7711.7,Month-to-month,Mailed check,1,1,0,109,0
CUST-2680,56,85.47,4786.32,Month-to-month,Credit card,0,0,1,109,1
CUST-2681,23,102.12,2348.76,Month-to-month,Electronic check,1,0,1,93,0
CUST-2682,21,35.16,738.3599999999999,Two Year,Credit card,0,0,1,113,0
CUST-2683,59,103.08,6081.72,One Year,Electronic check,0,0,4,92,1
CUST-2684,44,65.16,2867.04,Month-to-month,Electronic check,1,0,3,91,1
CUST-2685,9,85.89,773.01,Month-to-month,Credit card,1,1,3,80,1
CUST-2686,5,98.14,490.7,Two Year,Electronic check,1,1,2,49,0
CUST-2687,53,104.26,5525.780000000001,Month-to-month,Electronic check,0,1,1,96,0
CUST-2688,32,60.6,1939.2,One Year,Credit card,0,0,5,100,1
CUST-2689,58,77.76,4510.08,Month-to-month,Mailed check,0,1,1,115,0
CUST-2690,64,100.1,6406.4,Month-to-month,Electronic check,1,0,1,136,0
CUST-2691,10,92.28,922.8,One Year,Bank transfer,1,1,1,77,1
CUST-2692,1,59.48,59.48,Month-to-month,Credit card,1,0,1,113,0
CUST-2693,33,110.79,3656.07,One Year,Mailed check,1,0,3,93,0
CUST-2694,42,116.27,4883.34,Month-to-month,Bank transfer,1,0,2,119,0
CUST-2695,62,85.93,5327.660000000001,Two Year,Bank transfer,0,1,0,107,0
CUST-2696,42,114.75,4819.5,Month-to-month,Mailed check,0,1,1,122,0
CUST-2697,12,29.64,355.68,One Year,Electronic check,0,1,4,73,1
CUST-2698,32,20.8,665.6,Month-to-month,Credit card,1,1,2,81,1
CUST-2699,7,90.65,634.5500000000001,One Year,Bank transfer,0,1,1,105,0
CUST-2700,20,53.74,1074.8,Month-to-month,Bank transfer,0,1,1,123,1
CUST-2701,5,61.0,305.0,Month-to-month,Electronic check,1,1,1,87,1
CUST-2702,40,41.0,1640.0,Two Year,Mailed check,1,1,1,79,0
CUST-2703,31,102.81,3187.11,Two Year,Electronic check,1,0,0,105,1
CUST-2704,56,119.41,6686.96,Month-to-month,Mailed check,1,0,1,89,0
CUST-2705,61,104.12,6351.320000000001,Two Year,Credit card,0,0,1,119,0
CUST-2706,14,68.32,956.4799999999999,Month-to-month,Bank transfer,0,0,1,116,1
CUST-2707,54,82.07,4431.78,Month-to-month,Credit card,1,1,2,96,1
CUST-2708,59,54.04,3188.36,One Year,Credit card,1,0,3,80,0
CUST-2709,11,101.05,1111.55,Month-to-month,Electronic check,0,1,2,109,1
CUST-2710,30,54.34,1630.2,Two Year,Bank transfer,1,0,1,87,0
CUST-2711,6,105.75,634.5,Month-to-month,Credit card,1,0,2,98,0
CUST-2712,61,44.03,2685.83,Month-to-month,Electronic check,0,1,2,85,1
CUST-2713,34,46.34,1575.5600000000002,Month-to-month,Mailed check,0,0,5,76,0
CUST-2714,33,41.66,1374.78,Month-to-month,Mailed check,1,0,0,106,1
CUST-2715,70,75.44,5280.8,One Year,Electronic check,1,0,1,137,0
CUST-2716,52,54.6,2839.2000000000003,Month-to-month,Electronic check,0,1,3,149,0
CUST-2717,62,104.38,6471.5599999999995,Month-to-month,Credit card,1,0,0,120,0
CUST-2718,60,86.49,5189.4,Month-to-month,Bank transfer,0,0,1,89,1
CUST-2719,7,64.99,454.92999999999995,One Year,Electronic check,0,0,2,135,0
CUST-2720,54,111.4,6015.6,Month-to-month,Mailed check,0,1,2,114,1
CUST-2721,28,75.37,2110.36,Two Year,Mailed check,1,1,0,154,0
CUST-2722,30,105.14,3154.2,One Year,Credit card,1,1,1,116,0
CUST-2723,58,33.19,1925.02,Month-to-month,Mailed check,1,0,2,74,0
CUST-2724,11,89.2,981.2,Month-to-month,Electronic check,1,1,1,152,0
CUST-2725,48,44.16,2119.68,Month-to-month,Electronic check,1,1,1,121,1
CUST-2726,72,57.42,4134.24,Month-to-month,Mailed check,1,1,4,103,1
CUST-2727,31,69.13,2143.0299999999997,Month-to-month,Electronic check,0,1,1,116,0
CUST-2728,65,92.65,6022.25,Month-to-month,Electronic check,1,1,3,130,0
CUST-2729,64,85.86,5495.04,Month-to-month,Electronic check,1,1,1,89,1
CUST-2730,51,44.31,2259.81,Two Year,Bank transfer,0,1,0,90,0
CUST-2731,71,67.96,4825.16,Month-to-month,Bank transfer,1,0,0,73,0
CUST-2732,60,61.89,3713.4,Month-to-month,Credit card,1,1,3,127,0
CUST-2733,68,104.7,7119.6,One Year,Credit card,0,1,2,88,0
CUST-2734,63,37.67,2373.21,One Year,Credit card,0,0,1,130,0
CUST-2735,28,47.56,1331.68,One Year,Electronic check,0,0,1,115,1
CUST-2736,59,83.97,4954.23,Month-to-month,Electronic check,1,1,2,57,0
CUST-2737,61,36.5,2226.5,Month-to-month,Electronic check,1,0,1,92,0
CUST-2738,10,92.85,928.5,Month-to-month,Electronic check,0,1,0,120,0
CUST-2739,47,114.76,5393.72,One Year,Electronic check,1,0,2,94,1
CUST-2740,45,34.9,1570.5,Two Year,Bank transfer,0,1,1,131,0
CUST-2741,70,41.68,2917.6,Two Year,Electronic check,0,1,1,123,0
CUST-2742,70,96.77,6773.9,Month-to-month,Electronic check,1,1,2,62,0
CUST-2743,19,30.15,572.85,Month-to-month,Bank transfer,0,0,1,126,0
CUST-2744,7,58.35,408.45,Month-to-month,Electronic check,1,1,4,81,0
CUST-2745,48,88.82,4263.36,Month-to-month,Bank transfer,1,1,1,91,0
CUST-2746,30,38.63,1158.9,Month-to-month,Mailed check,0,1,1,88,0
CUST-2747,45,45.8,2061.0,Month-to-month,Credit card,1,0,1,150,0
CUST-2748,37,45.84,1696.0800000000002,One Year,Mailed check,0,0,4,96,1
CUST-2749,25,81.18,2029.5000000000002,Two Year,Electronic check,1,0,2,123,0
CUST-2750,65,86.6,5629.0,Month-to-month,Mailed check,1,1,2,103,0
CUST-2751,12,74.96,899.52,Two Year,Mailed check,1,0,1,119,0
CUST-2752,65,28.26,1836.9,Month-to-month,Electronic check,1,0,1,106,0
CUST-2753,36,74.95,2698.2000000000003,Month-to-month,Electronic check,1,0,1,95,1
CUST-2754,44,77.02,3388.8799999999997,Month-to-month,Bank transfer,0,0,3,121,0
CUST-2755,32,21.22,679.04,Month-to-month,Mailed check,0,1,2,133,1
CUST-2756,63,39.34,2478.42,Month-to-month,Electronic check,0,1,3,102,1
CUST-2757,56,116.46,6521.759999999999,Month-to-month,Electronic check,0,1,3,112,1
CUST-2758,54,62.72,3386.88,Two Year,Electronic check,0,1,2,108,0
CUST-2759,55,83.6,4598.0,One Year,Electronic check,1,0,0,111,0
CUST-2760,57,103.9,5922.3,One Year,Electronic check,1,1,1,53,0
CUST-2761,57,73.38,4182.66,Month-to-month,Bank transfer,0,0,1,112,0
CUST-2762,67,48.42,3244.1400000000003,Month-to-month,Bank transfer,1,1,3,93,1
CUST-2763,51,97.74,4984.74,Two Year,Credit card,1,0,4,73,0
CUST-2764,58,55.35,3210.3,Month-to-month,Credit card,0,0,3,89,1
CUST-2765,14,64.42,901.88,Two Year,Credit card,0,1,0,112,0
CUST-2766,36,90.14,3245.04,One Year,Electronic check,0,1,0,96,0
CUST-2767,1,105.16,105.16,One Year,Mailed check,0,1,2,70,0
CUST-2768,34,87.14,2962.76,One Year,Bank transfer,1,0,0,135,0
CUST-2769,29,70.17,2034.93,One Year,Bank transfer,0,0,3,125,0
CUST-2770,68,101.78,6921.04,Month-to-month,Credit card,1,0,0,97,0
CUST-2771,28,87.12,2439.36,Two Year,Mailed check,0,1,4,109,0
CUST-2772,3,42.16,126.47999999999999,Month-to-month,Bank transfer,0,1,1,41,1
CUST-2773,45,57.78,2600.1,Month-to-month,Electronic check,1,0,0,105,1
CUST-2774,46,26.2,1205.2,Month-to-month,Bank transfer,0,0,1,104,0
CUST-2775,59,45.86,2705.74,Month-to-month,Mailed check,0,1,0,64,0
CUST-2776,68,26.25,1785.0,One Year,Mailed check,1,0,2,132,0
CUST-2777,5,99.11,495.55,Month-to-month,Electronic check,1,0,1,101,1
CUST-2778,40,105.62,4224.8,Month-to-month,Electronic check,1,0,3,140,1
CUST-2779,13,45.34,589.4200000000001,Month-to-month,Electronic check,1,1,1,62,1
CUST-2780,36,60.5,2178.0,One Year,Credit card,0,0,0,113,0
CUST-2781,14,110.81,1551.3400000000001,Month-to-month,Electronic check,0,1,1,100,1
CUST-2782,21,119.28,2504.88,Two Year,Mailed check,1,0,3,110,0
CUST-2783,42,96.18,4039.5600000000004,Month-to-month,Mailed check,1,0,1,136,1
CUST-2784,6,87.41,524.46,Two Year,Mailed check,1,0,1,54,0
CUST-2785,49,47.05,2305.45,Month-to-month,Electronic check,0,0,2,119,0
CUST-2786,36,93.51,3366.36,Month-to-month,Credit card,0,1,4,63,0
CUST-2787,26,114.86,2986.36,One Year,Bank transfer,1,0,2,165,1
CUST-2788,15,76.73,1150.95,Month-to-month,Credit card,0,1,0,89,0
CUST-2789,24,116.03,2784.7200000000003,One Year,Electronic check,1,1,2,125,0
CUST-2790,38,119.29,4533.02,One Year,Electronic check,0,1,1,117,1
CUST-2791,42,93.41,3923.22,Month-to-month,Credit card,0,1,2,98,0
CUST-2792,32,47.2,1510.4,Month-to-month,Mailed check,0,1,2,133,0
CUST-2793,65,81.87,5321.55,Month-to-month,Bank transfer,0,0,1,114,1
CUST-2794,16,64.67,1034.72,Month-to-month,Bank transfer,0,1,0,119,1
CUST-2795,57,88.89,5066.7300000000005,Month-to-month,Electronic check,1,1,1,145,0
CUST-2796,53,26.54,1406.62,Two Year,Electronic check,1,0,2,112,0
CUST-2797,69,113.57,7836.33,One Year,Electronic check,0,0,3,109,0
CUST-2798,68,71.01,4828.68,One Year,Mailed check,1,0,4,103,0
CUST-2799,7,29.12,203.84,Month-to-month,Electronic check,0,1,1,111,0
CUST-2800,55,95.14,5232.7,Month-to-month,Credit card,0,0,3,136,1
CUST-2801,12,38.13,457.56000000000006,Month-to-month,Electronic check,1,0,0,65,0
CUST-2802,8,22.99,183.92,Month-to-month,Mailed check,0,0,2,110,0
CUST-2803,54,118.9,6420.6,Month-to-month,Credit card,0,0,1,48,1
CUST-2804,55,80.64,4435.2,Month-to-month,Electronic check,1,0,4,124,0
CUST-2805,41,27.49,1127.09,Two Year,Bank transfer,0,1,0,55,0
CUST-2806,40,96.59,3863.6000000000004,Month-to-month,Bank transfer,0,1,1,86,0
CUST-2807,51,35.85,1828.3500000000001,Month-to-month,Mailed check,1,0,2,79,0
CUST-2808,30,24.49,734.6999999999999,Month-to-month,Electronic check,0,1,3,105,1
CUST-2809,57,45.69,2604.33,Month-to-month,Credit card,1,1,3,133,1
CUST-2810,66,74.01,4884.660000000001,Month-to-month,Electronic check,1,0,0,112,0
CUST-2811,59,104.95,6192.05,Month-to-month,Bank transfer,1,1,3,74,0
CUST-2812,13,49.35,641.5500000000001,One Year,Bank transfer,0,0,6,104,1
CUST-2813,33,101.99,3365.6699999999996,One Year,Mailed check,0,1,0,78,0
CUST-2814,14,31.51,441.14000000000004,Month-to-month,Credit card,1,1,2,92,0
CUST-2815,18,64.76,1165.68,One Year,Bank transfer,1,0,2,86,0
CUST-2816,33,37.83,1248.3899999999999,Two Year,Electronic check,1,1,0,135,1
CUST-2817,38,33.46,1271.48,Two Year,Mailed check,0,1,2,147,0
CUST-2818,30,87.2,2616.0,One Year,Mailed check,0,1,1,127,0
CUST-2819,8,102.28,818.24,Two Year,Electronic check,0,1,1,141,1
CUST-2820,36,22.99,827.64,Month-to-month,Electronic check,0,0,0,69,1
CUST-2821,50,103.34,5167.0,Month-to-month,Bank transfer,1,1,1,98,1
CUST-2822,62,111.04,6884.4800000000005,Two Year,Mailed check,1,1,2,101,0
CUST-2823,29,98.59,2859.11,Month-to-month,Bank transfer,1,1,1,60,0
CUST-2824,68,37.7,2563.6000000000004,Month-to-month,Electronic check,1,1,5,106,1
CUST-2825,11,92.23,1014.5300000000001,Month-to-month,Bank transfer,1,0,1,113,0
CUST-2826,70,106.75,7472.5,One Year,Credit card,0,0,1,125,0
CUST-2827,32,84.13,2692.16,Month-to-month,Bank transfer,1,1,5,82,1
CUST-2828,43,34.23,1471.8899999999999,One Year,Electronic check,0,0,2,105,0
CUST-2829,35,47.52,1663.2,One Year,Credit card,1,1,1,103,1
CUST-2830,71,59.61,4232.31,Two Year,Electronic check,1,1,1,105,0
CUST-2831,28,74.68,2091.04,Month-to-month,Bank transfer,1,1,3,91,1
CUST-2832,69,89.3,6161.7,Month-to-month,Electronic check,1,1,3,135,1
CUST-2833,22,34.17,751.74,Month-to-month,Electronic check,0,0,0,87,0
CUST-2834,40,42.23,1689.1999999999998,Two Year,Electronic check,1,1,2,132,0
CUST-2835,64,115.28,7377.92,One Year,Electronic check,0,1,5,106,1
CUST-2836,60,59.46,3567.6,Month-to-month,Mailed check,1,1,0,60,0
CUST-2837,14,38.07,532.98,Two Year,Credit card,0,1,2,132,0
CUST-2838,10,73.48,734.8000000000001,One Year,Electronic check,0,1,0,132,0
CUST-2839,12,21.75,261.0,Two Year,Electronic check,1,0,2,109,1
CUST-2840,39,60.38,2354.82,Month-to-month,Credit card,1,0,4,67,1
CUST-2841,61,53.95,3290.9500000000003,Month-to-month,Mailed check,1,0,0,130,1
CUST-2842,6,101.05,606.3,One Year,Credit card,0,0,0,117,0
CUST-2843,2,58.65,117.3,Month-to-month,Credit card,0,0,0,70,1
CUST-2844,64,117.0,7488.0,Month-to-month,Credit card,1,0,0,105,0
CUST-2845,60,65.42,3925.2000000000003,Two Year,Electronic check,0,0,0,94,0
CUST-2846,68,51.07,3472.76,Two Year,Electronic check,1,1,4,112,0
CUST-2847,68,71.4,4855.200000000001,Month-to-month,Bank transfer,1,0,4,98,0
CUST-2848,27,95.24,2571.48,One Year,Electronic check,1,0,1,151,0
CUST-2849,50,63.16,3158.0,Two Year,Electronic check,0,0,0,78,0
CUST-2850,12,77.35,928.1999999999999,One Year,Mailed check,1,1,3,88,1
CUST-2851,36,119.43,4299.4800000000005,Month-to-month,Electronic check,0,0,1,111,0
CUST-2852,61,58.68,3579.48,Month-to-month,Electronic check,0,1,0,87,0
CUST-2853,56,83.97,4702.32,Month-to-month,Mailed check,0,0,0,119,0
CUST-2854,39,47.41,1848.9899999999998,Two Year,Bank transfer,0,0,2,93,0
CUST-2855,56,46.84,2623.04,One Year,Electronic check,1,1,2,123,0
CUST-2856,30,94.79,2843.7000000000003,Month-to-month,Electronic check,1,0,1,127,0
CUST-2857,51,52.45,2674.9500000000003,Month-to-month,Credit card,0,0,0,130,1
CUST-2858,58,53.74,3116.92,Month-to-month,Electronic check,0,1,0,76,0
CUST-2859,46,81.59,3753.1400000000003,One Year,Electronic check,0,1,0,81,1
CUST-2860,4,117.44,469.76,Month-to-month,Mailed check,0,1,3,133,1
CUST-2861,69,51.23,3534.87,Month-to-month,Bank transfer,1,1,1,103,0
CUST-2862,29,23.58,683.8199999999999,Month-to-month,Mailed check,1,0,0,86,0
CUST-2863,20,63.5,1270.0,Two Year,Bank transfer,0,1,3,67,0
CUST-2864,38,94.98,3609.2400000000002,One Year,Electronic check,0,1,0,112,1
CUST-2865,7,77.97,545.79,Month-to-month,Electronic check,1,0,0,109,1
CUST-2866,53,95.06,5038.18,Month-to-month,Electronic check,0,1,1,94,1
CUST-2867,25,99.03,2475.75,Month-to-month,Mailed check,1,0,3,94,0
CUST-2868,7,101.15,708.0500000000001,Two Year,Mailed check,0,1,1,115,0
CUST-2869,20,27.14,542.8,One Year,Electronic check,1,0,1,85,0
CUST-2870,66,61.49,4058.34,Two Year,Bank transfer,0,1,6,89,0
CUST-2871,24,58.59,1406.16,Two Year,Electronic check,0,0,2,78,0
CUST-2872,54,82.34,4446.360000000001,Two Year,Electronic check,1,0,1,95,0
CUST-2873,36,75.64,2723.04,Month-to-month,Credit card,1,0,1,142,0
CUST-2874,3,43.35,130.05,Month-to-month,Bank transfer,0,1,2,82,0
CUST-2875,49,50.28,2463.7200000000003,Two Year,Electronic check,0,0,3,92,1
CUST-2876,28,95.51,2674.28,One Year,Electronic check,0,0,1,96,1
CUST-2877,70,90.86,6360.2,Month-to-month,Electronic check,1,1,2,92,1
CUST-2878,6,98.5,591.0,Month-to-month,Bank transfer,0,0,0,117,1
CUST-2879,10,47.21,472.1,Two Year,Mailed check,0,0,1,109,0
CUST-2880,31,68.47,2122.57,Two Year,Electronic check,0,1,1,104,0
CUST-2881,48,105.91,5083.68,Month-to-month,Mailed check,0,1,2,97,0
CUST-2882,42,49.83,2092.86,Month-to-month,Electronic check,0,0,0,131,1
CUST-2883,13,71.99,935.8699999999999,Two Year,Bank transfer,0,0,0,127,0
CUST-2884,11,67.23,739.5300000000001,Month-to-month,Electronic check,1,0,0,123,1
CUST-2885,14,33.61,470.53999999999996,Two Year,Mailed check,1,0,1,98,0
CUST-2886,61,27.41,1672.01,Month-to-month,Bank transfer,0,1,1,97,0
CUST-2887,60,76.4,4584.0,Two Year,Bank transfer,0,1,0,76,0
CUST-2888,10,62.39,623.9,Two Year,Mailed check,0,0,2,92,0
CUST-2889,19,100.92,1917.48,Month-to-month,Mailed check,1,1,2,124,1
CUST-2890,59,72.11,4254.49,Month-to-month,Credit card,1,0,4,146,0
CUST-2891,35,91.82,3213.7,One Year,Bank transfer,0,0,0,84,0
CUST-2892,57,97.47,5555.79,Month-to-month,Mailed check,0,0,0,113,0
CUST-2893,21,86.98,1826.5800000000002,Month-to-month,Mailed check,0,1,1,133,1
CUST-2894,9,35.66,320.93999999999994,Month-to-month,Mailed check,1,1,2,121,1
CUST-2895,46,117.19,5390.74,One Year,Mailed check,0,1,3,118,1
CUST-2896,3,33.98,101.94,Two Year,Electronic check,1,1,0,89,0
CUST-2897,53,78.17,4143.01,Two Year,Bank transfer,0,1,1,115,0
CUST-2898,71,33.27,2362.17,One Year,Electronic check,0,0,1,81,0
CUST-2899,11,60.2,662.2,Month-to-month,Mailed check,1,0,2,146,1
CUST-2900,17,71.25,1211.25,One Year,Bank transfer,1,0,1,118,0
CUST-2901,59,33.92,2001.2800000000002,One Year,Bank transfer,1,0,1,49,0
CUST-2902,30,38.72,1161.6,Month-to-month,Credit card,0,0,0,75,1
CUST-2903,8,25.27,202.16,Month-to-month,Electronic check,0,1,1,83,0
CUST-2904,68,80.31,5461.08,One Year,Bank transfer,0,0,2,80,1
CUST-2905,58,44.31,2569.98,Month-to-month,Electronic check,0,1,1,97,0
CUST-2906,35,95.76,3351.6000000000004,Month-to-month,Bank transfer,1,0,2,109,0
CUST-2907,71,72.14,5121.94,Month-to-month,Bank transfer,0,0,0,97,0
CUST-2908,1,119.38,119.38,Month-to-month,Electronic check,1,0,1,85,1
CUST-2909,35,102.05,3571.75,Two Year,Electronic check,0,1,1,81,0
CUST-2910,10,99.27,992.6999999999999,Month-to-month,Electronic check,0,0,0,75,0
CUST-2911,64,114.97,7358.08,One Year,Electronic check,0,1,2,122,0
CUST-2912,30,46.49,1394.7,Month-to-month,Electronic check,1,0,3,65,0
CUST-2913,20,98.84,1976.8000000000002,Month-to-month,Electronic check,0,0,5,87,1
CUST-2914,58,30.94,1794.52,Month-to-month,Credit card,0,0,1,117,0
CUST-2915,62,109.83,6809.46,Two Year,Electronic check,1,0,0,140,0
CUST-2916,21,22.53,473.13,One Year,Bank transfer,1,1,2,37,0
CUST-2917,55,100.63,5534.65,Month-to-month,Electronic check,1,0,2,92,0
CUST-2918,40,116.17,4646.8,One Year,Electronic check,1,0,1,110,0
CUST-2919,35,29.75,1041.25,Two Year,Mailed check,0,1,1,122,0
CUST-2920,41,106.94,4384.54,Two Year,Electronic check,0,1,2,157,0
CUST-2921,25,61.43,1535.75,Month-to-month,Mailed check,1,0,1,117,1
CUST-2922,42,73.61,3091.62,One Year,Electronic check,0,0,3,127,0
CUST-2923,54,32.36,1747.44,Month-to-month,Electronic check,0,0,1,118,1
CUST-2924,71,35.63,2529.73,Month-to-month,Credit card,0,1,2,61,0
CUST-2925,13,25.33,329.28999999999996,Two Year,Electronic check,0,0,3,101,0
CUST-2926,4,21.92,87.68,One Year,Credit card,1,0,0,83,0
CUST-2927,1,105.5,105.5,Month-to-month,Credit card,0,0,4,88,1
CUST-2928,39,70.38,2744.8199999999997,Month-to-month,Mailed check,1,0,0,113,0
CUST-2929,34,63.42,2156.28,Month-to-month,Bank transfer,1,0,3,84,0
CUST-2930,46,57.71,2654.66,Month-to-month,Electronic check,1,0,4,166,1
CUST-2931,19,80.42,1527.98,Month-to-month,Credit card,1,1,0,109,0
CUST-2932,40,104.3,4172.0,Two Year,Bank transfer,0,0,2,139,0
CUST-2933,34,23.39,795.26,Two Year,Bank transfer,1,1,0,104,0
CUST-2934,32,118.38,3788.16,Month-to-month,Electronic check,1,1,2,63,0
CUST-2935,70,22.29,1560.3,Month-to-month,Electronic check,0,1,0,91,0
CUST-2936,27,49.05,1324.35,Month-to-month,Bank transfer,1,1,1,95,0
CUST-2937,32,67.62,2163.84,Month-to-month,Bank transfer,1,0,3,104,1
CUST-2938,36,89.66,3227.7599999999998,Two Year,Mailed check,0,1,2,138,0
CUST-2939,72,71.3,5133.599999999999,Month-to-month,Mailed check,1,0,2,101,0
CUST-2940,26,66.51,1729.2600000000002,Month-to-month,Electronic check,0,1,1,123,0
CUST-2941,2,74.4,148.8,Month-to-month,Electronic check,0,1,1,119,0
CUST-2942,68,66.58,4527.44,Two Year,Electronic check,0,0,3,132,0
CUST-2943,13,106.01,1378.13,One Year,Electronic check,1,1,4,119,1
CUST-2944,17,85.13,1447.21,One Year,Credit card,1,1,1,118,0
CUST-2945,24,117.66,2823.84,Month-to-month,Bank transfer,1,1,2,150,0
CUST-2946,17,34.58,587.86,Month-to-month,Electronic check,1,1,1,99,0
CUST-2947,10,62.95,629.5,Month-to-month,Electronic check,0,1,1,128,0
CUST-2948,38,51.38,1952.44,Two Year,Mailed check,1,1,1,67,0
CUST-2949,53,101.45,5376.85,Two Year,Credit card,1,1,0,124,0
CUST-2950,29,49.94,1448.26,Month-to-month,Mailed check,1,0,1,116,0
CUST-2951,26,55.19,1434.94,One Year,Electronic check,1,0,2,127,0
CUST-2952,23,70.96,1632.08,Month-to-month,Electronic check,0,0,2,155,1
CUST-2953,47,65.53,3079.91,Month-to-month,Mailed check,1,1,1,103,0
CUST-2954,71,42.06,2986.26,One Year,Mailed check,0,0,0,110,0
CUST-2955,21,92.11,1934.31,Month-to-month,Electronic check,1,0,3,51,1
CUST-2956,4,89.61,358.44,Two Year,Electronic check,0,0,1,153,0
CUST-2957,58,57.53,3336.7400000000002,Month-to-month,Electronic check,1,0,0,64,0
CUST-2958,69,98.21,6776.49,One Year,Electronic check,0,1,3,97,0
CUST-2959,42,91.74,3853.08,Month-to-month,Credit card,0,1,2,106,0
CUST-2960,72,30.78,2216.16,Month-to-month,Electronic check,0,1,1,107,0
CUST-2961,61,45.13,2752.9300000000003,One Year,Credit card,0,0,2,123,1
CUST-2962,56,84.66,4740.96,Month-to-month,Bank transfer,0,1,1,93,1
CUST-2963,19,59.14,1123.66,Two Year,Electronic check,1,0,6,75,1
CUST-2964,59,33.68,1987.12,Month-to-month,Electronic check,0,1,3,81,1
CUST-2965,63,74.85,4715.549999999999,One Year,Electronic check,1,0,1,118,0
CUST-2966,68,94.0,6392.0,Month-to-month,Bank transfer,0,0,1,147,1
